ID	PRIMER	ERROR
ERR346600.20122	IgH-fw6	0.0
ERR346600.20121	IgH-fw10	0.0
ERR346600.20125	IgH-fw3	0.0
ERR346600.20134	IgH-fw9	0.0
ERR346600.20132	IgH-fw1	0.0
ERR346600.20135	IgH-fw10	0.0
ERR346600.20136	IgH-fw5	0.0
ERR346600.20141	IgH-fw4	0.0
ERR346600.20130	IgH-fw1	0.0
ERR346600.20142	IgH-fw17	0.0
ERR346600.20139	IgH-fw1	0.0
ERR346600.20144	IgH-fw4	0.0
ERR346600.20140	IgH-fw9	0.0
ERR346600.20143	IgH-fw7	0.0
ERR346600.20147	IgH-fw2	0.0
ERR346600.20146	IgH-fw2	0.0
ERR346600.20148	IgH-fw2	0.0
ERR346600.20145	IgH-fw6	0.0
ERR346600.20149	IgH-fw1	0.0
ERR346600.20151	IgH-fw5	0.0
ERR346600.20152	IgH-fw3	0.050000000000000044
ERR346600.20155	IgH-fw6	0.0
ERR346600.20153	IgH-fw5	0.0
ERR346600.20154	IgH-fw3	0.0
ERR346600.20156	IgH-fw12	0.0
ERR346600.20160	IgH-fw7	0.0
ERR346600.20150	IgH-fw4	0.0
ERR346600.20158	IgH-fw6	0.0
ERR346600.20161	IgH-fw5	0.0
ERR346600.20162	IgH-fw3	0.050000000000000044
ERR346600.20163	IgH-fw5	0.0
ERR346600.20157	IgH-fw12	0.0
ERR346600.20164	IgH-fw17	0.0
ERR346600.20167	IgH-fw4	0.0
ERR346600.20159	IgH-fw4	0.0
ERR346600.20166	IgH-fw10	0.0
ERR346600.20165	IgH-fw10	0.0
ERR346600.20173	IgH-fw9	0.0
ERR346600.20168	IgH-fw9	0.0
ERR346600.20175	IgH-fw6	0.0
ERR346600.20177	IgH-fw2	0.0
ERR346600.20169	IgH-fw2	0.0
ERR346600.20171	IgH-fw10	0.0
ERR346600.20178	IgH-fw9	0.0
ERR346600.20174	IgH-fw6	0.0
ERR346600.20172	IgH-fw6	0.0
ERR346600.20176	IgH-fw12	0.0
ERR346600.20170	IgH-fw3	0.0
ERR346600.20179	IgH-fw2	0.0
ERR346600.20181	IgH-fw6	0.0
ERR346600.20182	IgH-fw11	0.0
ERR346600.20185	IgH-fw10	0.0
ERR346600.20180	IgH-fw10	0.050000000000000044
ERR346600.20183	IgH-fw7	0.0
ERR346600.20189	IgH-fw10	0.0
ERR346600.20188	IgH-fw10	0.0
ERR346600.20184	IgH-fw5	0.0
ERR346600.20190	IgH-fw12	0.0
ERR346600.20187	IgH-fw6	0.0
ERR346600.20186	IgH-fw2	0.0
ERR346600.20191	IgH-fw3	0.0
ERR346600.20192	IgH-fw7	0.7
ERR346600.20196	IgH-fw9	0.0
ERR346600.20197	IgH-fw9	0.0
ERR346600.20198	IgH-fw7	0.050000000000000044
ERR346600.20194	IgH-fw5	0.0
ERR346600.20200	IgH-fw8	0.0
ERR346600.20195	IgH-fw5	0.35
ERR346600.20193	IgH-fw7	0.0
ERR346600.20201	IgH-fw10	0.0
ERR346600.20199	IgH-fw2	0.0
ERR346600.20202	IgH-fw4	0.0
ERR346600.20203	IgH-fw17	0.0
ERR346600.20204	IgH-fw6	0.0
ERR346600.20206	IgH-fw3	0.0
ERR346600.20205	IgH-fw1	0.0
ERR346600.20208	IgH-fw2	0.0
ERR346600.20209	IgH-fw2	0.0
ERR346600.20213	IgH-fw12	0.0
ERR346600.20212	IgH-fw10	0.0
ERR346600.20214	IgH-fw6	0.0
ERR346600.20216	IgH-fw1	0.0
ERR346600.20211	IgH-fw2	0.0
ERR346600.20207	IgH-fw3	0.0
ERR346600.20210	IgH-fw9	0.0
ERR346600.20217	IgH-fw6	0.0
ERR346600.20219	IgH-fw17	0.0
ERR346600.20218	IgH-fw8	0.0
ERR346600.20223	IgH-fw5	0.0
ERR346600.20215	IgH-fw6	0.0
ERR346600.20222	IgH-fw11	0.0
ERR346600.20220	IgH-fw17	0.0
ERR346600.20225	IgH-fw17	0.0
ERR346600.20221	IgH-fw6	0.0
ERR346600.20226	IgH-fw10	0.0
ERR346600.20228	IgH-fw10	0.0
ERR346600.20233	IgH-fw2	0.0
ERR346600.20227	IgH-fw12	0.0
ERR346600.20224	IgH-fw8	0.0
ERR346600.20230	IgH-fw11	0.0
ERR346600.20236	IgH-fw9	0.0
ERR346600.20234	IgH-fw5	0.0
ERR346600.20229	IgH-fw5	0.0
ERR346600.20231	IgH-fw15	0.0
ERR346600.20240	IgH-fw5	0.0
ERR346600.20232	IgH-fw4	0.0
ERR346600.20235	IgH-fw4	0.0
ERR346600.20238	IgH-fw6	0.0
ERR346600.20237	IgH-fw1	0.0
ERR346600.20241	IgH-fw10	0.0
ERR346600.20242	IgH-fw3	0.0
ERR346600.20243	IgH-fw2	0.0
ERR346600.20239	IgH-fw15	0.0
ERR346600.20248	IgH-fw5	0.0
ERR346600.20246	IgH-fw1	0.0
ERR346600.20247	IgH-fw11	0.0
ERR346600.20253	IgH-fw4	0.0
ERR346600.20249	IgH-fw11	0.0
ERR346600.20254	IgH-fw6	0.0
ERR346600.20244	IgH-fw9	0.0
ERR346600.20251	IgH-fw15	0.6
ERR346600.20250	IgH-fw6	0.0
ERR346600.20252	IgH-fw7	0.0
ERR346600.20261	IgH-fw6	0.0
ERR346600.20259	IgH-fw5	0.0
ERR346600.20256	IgH-fw2	0.0
ERR346600.20257	IgH-fw9	0.0
ERR346600.20265	IgH-fw6	0.0
ERR346600.20260	IgH-fw6	0.0
ERR346600.20255	IgH-fw8	0.0
ERR346600.20267	IgH-fw6	0.0
ERR346600.20262	IgH-fw1	0.0
ERR346600.20264	IgH-fw2	0.0
ERR346600.20271	IgH-fw12	0.0
ERR346600.20258	IgH-fw6	0.0
ERR346600.20268	IgH-fw5	0.0
ERR346600.20276	IgH-fw11	0.0
ERR346600.20269	IgH-fw2	0.0
ERR346600.20272	IgH-fw5	0.0
ERR346600.20274	IgH-fw11	0.0
ERR346600.20266	IgH-fw2	0.0
ERR346600.20275	IgH-fw1	0.0
ERR346600.20263	IgH-fw6	0.0
ERR346600.20279	IgH-fw1	0.0
ERR346600.20273	IgH-fw3	0.0
ERR346600.20270	IgH-fw11	0.0
ERR346600.20277	IgH-fw4	0.0
ERR346600.20287	IgH-fw1	0.0
ERR346600.20284	IgH-fw12	0.0
ERR346600.20280	IgH-fw5	0.0
ERR346600.20282	IgH-fw1	0.0
ERR346600.20291	IgH-fw9	0.0
ERR346600.20286	IgH-fw5	0.0
ERR346600.20278	IgH-fw2	0.0
ERR346600.20288	IgH-fw9	0.0
ERR346600.20289	IgH-fw9	0.35
ERR346600.20295	IgH-fw4	0.0
ERR346600.20283	IgH-fw2	0.0
ERR346600.20285	IgH-fw6	0.0
ERR346600.20292	IgH-fw3	0.0
ERR346600.20294	IgH-fw2	0.0
ERR346600.20293	IgH-fw9	0.0
ERR346600.20299	IgH-fw6	0.0
ERR346600.20300	IgH-fw11	0.0
ERR346600.20290	IgH-fw1	0.0
ERR346600.20305	IgH-fw4	0.0
ERR346600.20302	IgH-fw9	0.0
ERR346600.20304	IgH-fw6	0.0
ERR346600.20301	IgH-fw15	0.0
ERR346600.20297	IgH-fw1	0.0
ERR346600.20310	IgH-fw2	0.0
ERR346600.20296	IgH-fw3	0.0
ERR346600.20303	IgH-fw13	0.0
ERR346600.20307	IgH-fw5	0.0
ERR346600.20306	IgH-fw12	0.0
ERR346600.20298	IgH-fw17	0.0
ERR346600.20308	IgH-fw3	0.0
ERR346600.20313	IgH-fw3	0.0
ERR346600.20316	IgH-fw4	0.0
ERR346600.20309	IgH-fw11	0.0
ERR346600.20311	IgH-fw6	0.0
ERR346600.20312	IgH-fw9	0.0
ERR346600.20320	IgH-fw2	0.0
ERR346600.20315	IgH-fw4	0.0
ERR346600.20318	IgH-fw10	0.0
ERR346600.20314	IgH-fw3	0.0
ERR346600.20319	IgH-fw3	0.0
ERR346600.20321	IgH-fw5	0.0
ERR346600.20317	IgH-fw3	0.0
ERR346600.20322	IgH-fw3	0.0
ERR346600.20328	IgH-fw10	0.0
ERR346600.20327	IgH-fw1	0.0
ERR346600.20325	IgH-fw3	0.0
ERR346600.20326	IgH-fw6	0.0
ERR346600.20323	IgH-fw2	0.0
ERR346600.20335	IgH-fw3	0.0
ERR346600.20324	IgH-fw3	0.0
ERR346600.20330	IgH-fw2	0.0
ERR346600.20332	IgH-fw5	0.0
ERR346600.20333	IgH-fw6	0.0
ERR346600.20329	IgH-fw9	0.0
ERR346600.20336	IgH-fw5	0.0
ERR346600.20331	IgH-fw4	0.0
ERR346600.20338	IgH-fw6	0.0
ERR346600.20343	IgH-fw1	0.0
ERR346600.20339	IgH-fw5	0.15000000000000002
ERR346600.20341	IgH-fw9	0.0
ERR346600.20337	IgH-fw3	0.0
ERR346600.20347	IgH-fw8	0.0
ERR346600.20346	IgH-fw5	0.0
ERR346600.20348	IgH-fw5	0.0
ERR346600.20340	IgH-fw3	0.0
ERR346600.20345	IgH-fw4	0.0
ERR346600.20344	IgH-fw2	0.0
ERR346600.20342	IgH-fw4	0.0
ERR346600.20354	IgH-fw6	0.0
ERR346600.20350	IgH-fw17	0.0
ERR346600.20353	IgH-fw3	0.0
ERR346600.20352	IgH-fw3	0.0
ERR346600.20351	IgH-fw2	0.0
ERR346600.20356	IgH-fw3	0.0
ERR346600.20359	IgH-fw15	0.0
ERR346600.20357	IgH-fw12	0.0
ERR346600.20355	IgH-fw6	0.0
ERR346600.20363	IgH-fw3	0.0
ERR346600.20358	IgH-fw9	0.0
ERR346600.20364	IgH-fw3	0.0
ERR346600.20360	IgH-fw3	0.0
ERR346600.20361	IgH-fw3	0.0
ERR346600.20362	IgH-fw2	0.0
ERR346600.20365	IgH-fw10	0.0
ERR346600.20367	IgH-fw9	0.0
ERR346600.20369	IgH-fw5	0.0
ERR346600.20374	IgH-fw1	0.0
ERR346600.20366	IgH-fw4	0.0
ERR346600.20375	IgH-fw10	0.0
ERR346600.20368	IgH-fw7	0.0
ERR346600.20379	IgH-fw9	0.0
ERR346600.20370	IgH-fw2	0.09999999999999998
ERR346600.20378	IgH-fw6	0.0
ERR346600.20377	IgH-fw4	0.0
ERR346600.20372	IgH-fw3	0.0
ERR346600.20382	IgH-fw5	0.0
ERR346600.20373	IgH-fw10	0.0
ERR346600.20376	IgH-fw5	0.0
ERR346600.20383	IgH-fw9	0.0
ERR346600.20388	IgH-fw4	0.0
ERR346600.20380	IgH-fw11	0.0
ERR346600.20371	IgH-fw5	0.0
ERR346600.20385	IgH-fw2	0.0
ERR346600.20390	IgH-fw1	0.0
ERR346600.20392	IgH-fw2	0.0
ERR346600.20384	IgH-fw1	0.0
ERR346600.20386	IgH-fw9	0.0
ERR346600.20391	IgH-fw3	0.0
ERR346600.20389	IgH-fw1	0.0
ERR346600.20394	IgH-fw9	0.4
ERR346600.20381	IgH-fw17	0.0
ERR346600.20395	IgH-fw1	0.0
ERR346600.20398	IgH-fw9	0.0
ERR346600.20396	IgH-fw3	0.0
ERR346600.20397	IgH-fw1	0.0
ERR346600.20401	IgH-fw7	0.7
ERR346600.20400	IgH-fw5	0.0
ERR346600.20402	IgH-fw2	0.0
ERR346600.20405	IgH-fw4	0.0
ERR346600.20404	IgH-fw5	0.0
ERR346600.20403	IgH-fw6	0.0
ERR346600.20399	IgH-fw9	0.0
ERR346600.20410	IgH-fw5	0.0
ERR346600.20408	IgH-fw4	0.0
ERR346600.20409	IgH-fw4	0.0
ERR346600.20407	IgH-fw3	0.0
ERR346600.20414	IgH-fw2	0.0
ERR346600.20415	IgH-fw2	0.0
ERR346600.20417	IgH-fw6	0.0
ERR346600.20412	IgH-fw4	0.0
ERR346600.20419	IgH-fw4	0.0
ERR346600.20413	IgH-fw3	0.0
ERR346600.20416	IgH-fw1	0.0
ERR346600.20421	IgH-fw6	0.0
ERR346600.20411	IgH-fw5	0.0
ERR346600.20422	IgH-fw2	0.0
ERR346600.20424	IgH-fw5	0.0
ERR346600.20426	IgH-fw5	0.0
ERR346600.20406	IgH-fw9	0.0
ERR346600.20420	IgH-fw15	0.0
ERR346600.20425	IgH-fw5	0.0
ERR346600.20428	IgH-fw5	0.0
ERR346600.20435	IgH-fw16	0.0
ERR346600.20431	IgH-fw3	0.0
ERR346600.20434	IgH-fw1	0.0
ERR346600.20418	IgH-fw16	0.5909090909090908
ERR346600.20437	IgH-fw1	0.0
ERR346600.20430	IgH-fw2	0.0
ERR346600.20433	IgH-fw9	0.0
ERR346600.20436	IgH-fw4	0.0
ERR346600.20441	IgH-fw4	0.0
ERR346600.20440	IgH-fw3	0.0
ERR346600.20423	IgH-fw6	0.0
ERR346600.20427	IgH-fw11	0.0
ERR346600.20432	IgH-fw9	0.0
ERR346600.20429	IgH-fw1	0.0
ERR346600.20439	IgH-fw4	0.0
ERR346600.20442	IgH-fw11	0.0
ERR346600.20443	IgH-fw11	0.0
ERR346600.20449	IgH-fw6	0.0
ERR346600.20445	IgH-fw2	0.0
ERR346600.20453	IgH-fw4	0.0
ERR346600.20448	IgH-fw9	0.0
ERR346600.20450	IgH-fw17	0.0
ERR346600.20451	IgH-fw4	0.0
ERR346600.20438	IgH-fw1	0.0
ERR346600.20444	IgH-fw12	0.0
ERR346600.20452	IgH-fw10	0.0
ERR346600.20457	IgH-fw2	0.0
ERR346600.20446	IgH-fw9	0.0
ERR346600.20458	IgH-fw9	0.0
ERR346600.20455	IgH-fw3	0.09999999999999998
ERR346600.20461	IgH-fw6	0.0
ERR346600.20459	IgH-fw10	0.0
ERR346600.20463	IgH-fw4	0.0
ERR346600.20447	IgH-fw17	0.0
ERR346600.20460	IgH-fw6	0.0
ERR346600.20456	IgH-fw8	0.0
ERR346600.20462	IgH-fw10	0.0
ERR346600.20464	IgH-fw2	0.0
ERR346600.20465	IgH-fw2	0.0
ERR346600.20469	IgH-fw6	0.0
ERR346600.20468	IgH-fw5	0.050000000000000044
ERR346600.20470	IgH-fw6	0.0
ERR346600.20472	IgH-fw12	0.0
ERR346600.20466	IgH-fw1	0.0
ERR346600.20474	IgH-fw3	0.0
ERR346600.20467	IgH-fw9	0.0
ERR346600.20471	IgH-fw2	0.0
ERR346600.20476	IgH-fw6	0.0
ERR346600.20477	IgH-fw5	0.0
ERR346600.20475	IgH-fw4	0.0
ERR346600.20480	IgH-fw6	0.0
ERR346600.20478	IgH-fw1	0.0
ERR346600.20481	IgH-fw3	0.0
ERR346600.20473	IgH-fw10	0.09999999999999998
ERR346600.20479	IgH-fw6	0.0
ERR346600.20483	IgH-fw9	0.0
ERR346600.20482	IgH-fw2	0.0
ERR346600.20491	IgH-fw6	0.0
ERR346600.20484	IgH-fw17	0.0
ERR346600.20492	IgH-fw2	0.0
ERR346600.20485	IgH-fw11	0.0
ERR346600.20494	IgH-fw15	0.0
ERR346600.20490	IgH-fw6	0.0
ERR346600.20488	IgH-fw3	0.0
ERR346600.20493	IgH-fw2	0.0
ERR346600.20489	IgH-fw5	0.0
ERR346600.20487	IgH-fw5	0.0
ERR346600.20499	IgH-fw6	0.0
ERR346600.20497	IgH-fw9	0.0
ERR346600.20500	IgH-fw10	0.0
ERR346600.20503	IgH-fw16	0.0
ERR346600.20498	IgH-fw2	0.0
ERR346600.20496	IgH-fw5	0.0
ERR346600.20501	IgH-fw17	0.0
ERR346600.20506	IgH-fw4	0.0
ERR346600.20502	IgH-fw2	0.0
ERR346600.20495	IgH-fw11	0.0
ERR346600.20509	IgH-fw3	0.0
ERR346600.20508	IgH-fw5	0.0
ERR346600.20504	IgH-fw15	0.0
ERR346600.20505	IgH-fw6	0.0
ERR346600.20507	IgH-fw6	0.0
ERR346600.20511	IgH-fw5	0.0
ERR346600.20513	IgH-fw6	0.0
ERR346600.20517	IgH-fw1	0.0
ERR346600.20510	IgH-fw4	0.0
ERR346600.20515	IgH-fw3	0.0
ERR346600.20516	IgH-fw6	0.0
ERR346600.20514	IgH-fw12	0.0
ERR346600.20518	IgH-fw1	0.0
ERR346600.20512	IgH-fw17	0.0
ERR346600.20520	IgH-fw1	0.0
ERR346600.20519	IgH-fw6	0.0
ERR346600.20522	IgH-fw1	0.0
ERR346600.20524	IgH-fw10	0.050000000000000044
ERR346600.20521	IgH-fw3	0.0
ERR346600.20526	IgH-fw10	0.0
ERR346600.20523	IgH-fw3	0.0
ERR346600.20525	IgH-fw1	0.0
ERR346600.20527	IgH-fw4	0.0
ERR346600.20528	IgH-fw10	0.0
ERR346600.20530	IgH-fw9	0.0
ERR346600.20534	IgH-fw3	0.0
ERR346600.20529	IgH-fw4	0.0
ERR346600.20535	IgH-fw5	0.0
ERR346600.20531	IgH-fw2	0.0
ERR346600.20536	IgH-fw11	0.0
ERR346600.20538	IgH-fw17	0.0
ERR346600.20537	IgH-fw15	0.0
ERR346600.20539	IgH-fw9	0.0
ERR346600.20540	IgH-fw9	0.0
ERR346600.20543	IgH-fw5	0.0
ERR346600.20544	IgH-fw1	0.0
ERR346600.20545	IgH-fw2	0.0
ERR346600.20546	IgH-fw2	0.0
ERR346600.20547	IgH-fw10	0.0
ERR346600.20541	IgH-fw9	0.0
ERR346600.20542	IgH-fw5	0.0
ERR346600.20548	IgH-fw9	0.0
ERR346600.20549	IgH-fw6	0.0
ERR346600.20550	IgH-fw4	0.0
ERR346600.20551	IgH-fw7	0.0
ERR346600.20554	IgH-fw1	0.0
ERR346600.20552	IgH-fw6	0.050000000000000044
ERR346600.20556	IgH-fw9	0.0
ERR346600.20559	IgH-fw4	0.0
ERR346600.20557	IgH-fw10	0.0
ERR346600.20555	IgH-fw10	0.0
ERR346600.20560	IgH-fw11	0.0
ERR346600.20553	IgH-fw5	0.0
ERR346600.20563	IgH-fw1	0.0
ERR346600.20562	IgH-fw7	0.0
ERR346600.20558	IgH-fw3	0.0
ERR346600.20565	IgH-fw1	0.050000000000000044
ERR346600.20564	IgH-fw9	0.0
ERR346600.20566	IgH-fw9	0.0
ERR346600.20567	IgH-fw6	0.0
ERR346600.20569	IgH-fw5	0.0
ERR346600.20561	IgH-fw1	0.0
ERR346600.20568	IgH-fw6	0.0
ERR346600.20573	IgH-fw5	0.0
ERR346600.20571	IgH-fw5	0.0
ERR346600.20570	IgH-fw6	0.0
ERR346600.20577	IgH-fw9	0.0
ERR346600.20574	IgH-fw10	0.0
ERR346600.20578	IgH-fw16	0.0
ERR346600.20575	IgH-fw2	0.0
ERR346600.20581	IgH-fw9	0.0
ERR346600.20579	IgH-fw2	0.0
ERR346600.20572	IgH-fw6	0.0
ERR346600.20580	IgH-fw2	0.0
ERR346600.20584	IgH-fw12	0.0
ERR346600.20588	IgH-fw2	0.0
ERR346600.20583	IgH-fw2	0.0
ERR346600.20582	IgH-fw2	0.0
ERR346600.20589	IgH-fw2	0.0
ERR346600.20590	IgH-fw3	0.0
ERR346600.20591	IgH-fw10	0.0
ERR346600.20585	IgH-fw4	0.0
ERR346600.20586	IgH-fw6	0.0
ERR346600.20593	IgH-fw3	0.050000000000000044
ERR346600.20594	IgH-fw12	0.0
ERR346600.20596	IgH-fw6	0.0
ERR346600.20599	IgH-fw11	0.0
ERR346600.20587	IgH-fw3	0.0
ERR346600.20595	IgH-fw9	0.0
ERR346600.20592	IgH-fw6	0.0
ERR346600.20604	IgH-fw12	0.0
ERR346600.20600	IgH-fw10	0.0
ERR346600.20598	IgH-fw17	0.0
ERR346600.20605	IgH-fw8	0.0
ERR346600.20602	IgH-fw4	0.0
ERR346600.20606	IgH-fw3	0.0
ERR346600.20603	IgH-fw1	0.0
ERR346600.20607	IgH-fw10	0.0
ERR346600.20601	IgH-fw2	0.0
ERR346600.20608	IgH-fw3	0.0
ERR346600.20610	IgH-fw2	0.0
ERR346600.20611	IgH-fw4	0.0
ERR346600.20597	IgH-fw3	0.0
ERR346600.20612	IgH-fw3	0.0
ERR346600.20614	IgH-fw2	0.0
ERR346600.20615	IgH-fw6	0.0
ERR346600.20613	IgH-fw3	0.0
ERR346600.20617	IgH-fw3	0.0
ERR346600.20618	IgH-fw4	0.0
ERR346600.20619	IgH-fw12	0.0
ERR346600.20620	IgH-fw6	0.0
ERR346600.20621	IgH-fw9	0.0
ERR346600.20624	IgH-fw3	0.050000000000000044
ERR346600.20625	IgH-fw1	0.0
ERR346600.20609	IgH-fw1	0.0
ERR346600.20622	IgH-fw11	0.0
ERR346600.20616	IgH-fw5	0.0
ERR346600.20626	IgH-fw11	0.0
ERR346600.20628	IgH-fw1	0.0
ERR346600.20631	IgH-fw17	0.6
ERR346600.20632	IgH-fw5	0.0
ERR346600.20633	IgH-fw15	0.0
ERR346600.20630	IgH-fw17	0.0
ERR346600.20635	IgH-fw5	0.0
ERR346600.20636	IgH-fw3	0.0
ERR346600.20634	IgH-fw7	0.0
ERR346600.20623	IgH-fw5	0.050000000000000044
ERR346600.20638	IgH-fw3	0.0
ERR346600.20627	IgH-fw6	0.0
ERR346600.20637	IgH-fw6	0.0
ERR346600.20629	IgH-fw17	0.0
ERR346600.20639	IgH-fw10	0.0
ERR346600.20642	IgH-fw2	0.0
ERR346600.20641	IgH-fw10	0.30000000000000004
ERR346600.20640	IgH-fw10	0.0
ERR346600.20643	IgH-fw17	0.5
ERR346600.20646	IgH-fw2	0.0
ERR346600.20644	IgH-fw1	0.0
ERR346600.20648	IgH-fw6	0.0
ERR346600.20647	IgH-fw3	0.0
ERR346600.20645	IgH-fw1	0.0
ERR346600.20652	IgH-fw2	0.0
ERR346600.20649	IgH-fw2	0.0
ERR346600.20654	IgH-fw7	0.0
ERR346600.20658	IgH-fw5	0.0
ERR346600.20650	IgH-fw4	0.0
ERR346600.20653	IgH-fw6	0.0
ERR346600.20657	IgH-fw3	0.0
ERR346600.20659	IgH-fw11	0.0
ERR346600.20660	IgH-fw10	0.0
ERR346600.20656	IgH-fw2	0.0
ERR346600.20655	IgH-fw9	0.0
ERR346600.20662	IgH-fw6	0.0
ERR346600.20665	IgH-fw3	0.0
ERR346600.20661	IgH-fw2	0.050000000000000044
ERR346600.20666	IgH-fw17	0.0
ERR346600.20670	IgH-fw6	0.0
ERR346600.20664	IgH-fw9	0.0
ERR346600.20671	IgH-fw6	0.0
ERR346600.20668	IgH-fw2	0.0
ERR346600.20672	IgH-fw6	0.0
ERR346600.20675	IgH-fw8	0.0
ERR346600.20673	IgH-fw3	0.050000000000000044
ERR346600.20669	IgH-fw2	0.0
ERR346600.20674	IgH-fw10	0.0
ERR346600.20676	IgH-fw7	0.0
ERR346600.20677	IgH-fw4	0.0
ERR346600.20679	IgH-fw6	0.0
ERR346600.20681	IgH-fw9	0.0
ERR346600.20680	IgH-fw12	0.0
ERR346600.20682	IgH-fw17	0.0
ERR346600.20684	IgH-fw2	0.0
ERR346600.20686	IgH-fw6	0.0
ERR346600.20687	IgH-fw2	0.0
ERR346600.20690	IgH-fw6	0.0
ERR346600.20685	IgH-fw2	0.0
ERR346600.20683	IgH-fw6	0.0
ERR346600.20688	IgH-fw19	0.65
ERR346600.20689	IgH-fw6	0.0
ERR346600.20695	IgH-fw6	0.0
ERR346600.20692	IgH-fw3	0.0
ERR346600.20691	IgH-fw1	0.0
ERR346600.20697	IgH-fw2	0.0
ERR346600.20701	IgH-fw2	0.0
ERR346600.20693	IgH-fw11	0.0
ERR346600.20696	IgH-fw5	0.0
ERR346600.20700	IgH-fw7	0.0
ERR346600.20704	IgH-fw2	0.0
ERR346600.20694	IgH-fw9	0.0
ERR346600.20706	IgH-fw11	0.0
ERR346600.20702	IgH-fw12	0.0
ERR346600.20708	IgH-fw1	0.0
ERR346600.20709	IgH-fw2	0.0
ERR346600.20707	IgH-fw3	0.0
ERR346600.20703	IgH-fw2	0.0
ERR346600.20698	IgH-fw15	0.0
ERR346600.20705	IgH-fw4	0.0
ERR346600.20712	IgH-fw9	0.0
ERR346600.20713	IgH-fw9	0.0
ERR346600.20710	IgH-fw9	0.0
ERR346600.20714	IgH-fw1	0.0
ERR346600.20711	IgH-fw5	0.0
ERR346600.20717	IgH-fw4	0.0
ERR346600.20699	IgH-fw5	0.0
ERR346600.20715	IgH-fw2	0.0
ERR346600.20725	IgH-fw9	0.65
ERR346600.20719	IgH-fw3	0.0
ERR346600.20718	IgH-fw10	0.0
ERR346600.20724	IgH-fw3	0.0
ERR346600.20716	IgH-fw8	0.0
ERR346600.20722	IgH-fw3	0.0
ERR346600.20720	IgH-fw10	0.0
ERR346600.20721	IgH-fw1	0.0
ERR346600.20727	IgH-fw3	0.0
ERR346600.20723	IgH-fw3	0.0
ERR346600.20729	IgH-fw4	0.0
ERR346600.20728	IgH-fw6	0.0
ERR346600.20730	IgH-fw3	0.0
ERR346600.20726	IgH-fw5	0.0
ERR346600.20732	IgH-fw3	0.0
ERR346600.20731	IgH-fw4	0.0
ERR346600.20734	IgH-fw3	0.0
ERR346600.20735	IgH-fw5	0.0
ERR346600.20733	IgH-fw1	0.0
ERR346600.20738	IgH-fw5	0.0
ERR346600.20740	IgH-fw12	0.0
ERR346600.20739	IgH-fw5	0.0
ERR346600.20737	IgH-fw10	0.0
ERR346600.20736	IgH-fw2	0.0
ERR346600.20741	IgH-fw5	0.0
ERR346600.20745	IgH-fw3	0.0
ERR346600.20744	IgH-fw5	0.0
ERR346600.20743	IgH-fw10	0.0
ERR346600.20746	IgH-fw3	0.0
ERR346600.20748	IgH-fw3	0.0
ERR346600.20749	IgH-fw3	0.0
ERR346600.20747	IgH-fw2	0.0
ERR346600.20753	IgH-fw9	0.050000000000000044
ERR346600.20752	IgH-fw6	0.0
ERR346600.20742	IgH-fw11	0.0
ERR346600.20750	IgH-fw1	0.0
ERR346600.20756	IgH-fw3	0.0
ERR346600.20755	IgH-fw2	0.0
ERR346600.20751	IgH-fw3	0.0
ERR346600.20759	IgH-fw2	0.0
ERR346600.20757	IgH-fw9	0.0
ERR346600.20758	IgH-fw4	0.0
ERR346600.20762	IgH-fw2	0.0
ERR346600.20764	IgH-fw7	0.0
ERR346600.20765	IgH-fw10	0.0
ERR346600.20763	IgH-fw8	0.0
ERR346600.20761	IgH-fw6	0.0
ERR346600.20766	IgH-fw5	0.0
ERR346600.20754	IgH-fw9	0.0
ERR346600.20768	IgH-fw2	0.0
ERR346600.20769	IgH-fw15	0.0
ERR346600.20771	IgH-fw6	0.050000000000000044
ERR346600.20767	IgH-fw2	0.0
ERR346600.20760	IgH-fw11	0.0
ERR346600.20772	IgH-fw9	0.7
ERR346600.20770	IgH-fw2	0.0
ERR346600.20774	IgH-fw6	0.0
ERR346600.20776	IgH-fw1	0.0
ERR346600.20773	IgH-fw5	0.0
ERR346600.20777	IgH-fw12	0.0
ERR346600.20775	IgH-fw9	0.0
ERR346600.20783	IgH-fw7	0.0
ERR346600.20784	IgH-fw11	0.0
ERR346600.20778	IgH-fw3	0.0
ERR346600.20779	IgH-fw6	0.0
ERR346600.20780	IgH-fw5	0.0
ERR346600.20782	IgH-fw3	0.050000000000000044
ERR346600.20781	IgH-fw4	0.0
ERR346600.20785	IgH-fw10	0.0
ERR346600.20789	IgH-fw3	0.0
ERR346600.20786	IgH-fw17	0.0
ERR346600.20787	IgH-fw9	0.0
ERR346600.20794	IgH-fw5	0.0
ERR346600.20790	IgH-fw6	0.0
ERR346600.20792	IgH-fw9	0.0
ERR346600.20795	IgH-fw6	0.0
ERR346600.20788	IgH-fw3	0.0
ERR346600.20796	IgH-fw17	0.0
ERR346600.20797	IgH-fw5	0.0
ERR346600.20800	IgH-fw9	0.0
ERR346600.20793	IgH-fw17	0.0
ERR346600.20799	IgH-fw4	0.0
ERR346600.20803	IgH-fw5	0.0
ERR346600.20798	IgH-fw9	0.0
ERR346600.20802	IgH-fw9	0.0
ERR346600.20801	IgH-fw12	0.0
ERR346600.20805	IgH-fw15	0.0
ERR346600.20807	IgH-fw2	0.0
ERR346600.20804	IgH-fw10	0.0
